pan,tilt,ir,dist
92.0,103.0,75.0,52.04190473828125
94.0,103.0,66.0,55.9203319278888
96.0,103.0,78.0,50.82500906656971
98.0,103.0,92.0,45.611088810987724
100.0,103.0,100.0,42.950613999999995
102.0,103.0,101.0,42.633238974098276
104.0,103.0,97.0,43.922669234959635
106.0,103.0,119.0,37.450659617648164
108.0,103.0,151.0,30.343332266867368
110.0,103.0,146.0,31.30179001383056
112.0,103.0,231.0,20.159968864171525
114.0,103.0,276.0,16.98731195206513
116.0,103.0,357.0,13.091935183351772
118.0,103.0,330.0,14.231503212519979
120.0,103.0,292.0,16.083699820882117
119.0,104.0,275.0,17.046907582031256
117.0,104.0,272.0,17.228114596449473
115.0,104.0,270.0,17.350994959480012
113.0,104.0,314.0,14.969321201275328
111.0,104.0,255.0,18.330920176176264
109.0,104.0,223.0,20.858302553217012
107.0,104.0,206.0,22.525313390408485
105.0,104.0,215.0,21.609557463266242
103.0,104.0,188.0,24.61755385846763
101.0,104.0,176.0,26.239329156621928
99.0,104.0,158.0,29.083694077772268
97.0,104.0,138.0,32.94468809637003
95.0,104.0,148.0,30.91232063840235
93.0,104.0,167.0,27.59466236830438
91.0,104.0,151.0,30.343332266867368
89.0,104.0,267.0,17.53855066828657
87.0,104.0,275.0,17.046907582031256
85.0,104.0,265.0,17.66581804645373
83.0,104.0,272.0,17.228114596449473
81.0,104.0,274.0,17.1069026939845
79.0,104.0,277.0,16.928110099045963
77.0,104.0,295.0,15.923782973886278
75.0,104.0,281.0,16.695129197912657
73.0,104.0,226.0,20.590525523183523
71.0,104.0,199.0,23.29484912784832
69.0,104.0,227.0,20.502868478152894
67.0,104.0,250.0,18.682965624999987
65.0,104.0,243.0,19.200037563229472
63.0,104.0,240.0,19.43091060736001
61.0,104.0,338.0,13.88132519500041
60.0,105.0,264.0,17.73014022328976
62.0,105.0,296.0,15.871083244619362
64.0,105.0,305.0,15.409617039363733
66.0,105.0,297.0,15.818679389308024
68.0,105.0,264.0,17.73014022328976
70.0,105.0,271.0,17.289343211610834
72.0,105.0,227.0,20.502868478152894
74.0,105.0,236.0,19.747970691398265
76.0,105.0,255.0,18.330920176176264
78.0,105.0,299.0,15.71474280728652
80.0,105.0,273.0,17.167303075310105
82.0,105.0,280.0,16.752811371520004
84.0,105.0,277.0,16.928110099045963
86.0,105.0,285.0,16.468013251108772
88.0,105.0,280.0,16.752811371520004
90.0,105.0,284.0,16.52426062314636
92.0,105.0,320.0,14.686336020480006
94.0,105.0,313.0,15.01727636060533
96.0,105.0,272.0,17.228114596449473
98.0,105.0,252.0,18.540490534154447
100.0,105.0,256.0,18.26213717540209
102.0,105.0,283.0,16.580859010937523
104.0,105.0,279.0,16.810865311149257
106.0,105.0,278.0,16.869296399568118
108.0,105.0,273.0,17.167303075310105
110.0,105.0,248.0,18.82772368933356
112.0,105.0,264.0,17.73014022328976
114.0,105.0,268.0,17.475592434739003
116.0,105.0,302.0,15.560955642140026
118.0,105.0,288.0,16.30132764578279
120.0,105.0,289.0,16.246435126366336
119.0,106.0,308.0,15.260627404513084
117.0,106.0,356.0,13.132132958749331
115.0,106.0,393.0,11.728512796936748
113.0,106.0,435.0,10.297894945671331
111.0,106.0,324.0,14.501988056946068
109.0,106.0,288.0,16.30132764578279
107.0,106.0,308.0,15.260627404513084
105.0,106.0,293.0,16.03008695205854
103.0,106.0,303.0,15.510242400569137
101.0,106.0,303.0,15.510242400569137
99.0,106.0,302.0,15.560955642140026
97.0,106.0,299.0,15.71474280728652
95.0,106.0,303.0,15.510242400569137
93.0,106.0,302.0,15.560955642140026
91.0,106.0,303.0,15.510242400569137
89.0,106.0,299.0,15.71474280728652
87.0,106.0,288.0,16.30132764578279
85.0,106.0,321.0,14.639935576007908
83.0,106.0,390.0,11.836527190359966
81.0,106.0,348.0,13.458921738024813
79.0,106.0,332.0,14.142873106432202
77.0,106.0,321.0,14.639935576007908
75.0,106.0,295.0,15.923782973886278
73.0,106.0,280.0,16.752811371520004
71.0,106.0,286.0,16.412111898903866
69.0,106.0,296.0,15.871083244619362
67.0,106.0,305.0,15.409617039363733
65.0,106.0,281.0,16.695129197912657
63.0,106.0,292.0,16.083699820882117
61.0,106.0,295.0,15.923782973886278
60.0,107.0,294.0,15.976782784519559
62.0,107.0,314.0,14.969321201275328
64.0,107.0,306.0,15.359697605515656
66.0,107.0,305.0,15.409617039363733
68.0,107.0,366.0,12.736287456794464
70.0,107.0,391.0,11.800420687029472
72.0,107.0,352.0,13.294350602685697
74.0,107.0,298.0,15.766567267959202
76.0,107.0,305.0,15.409617039363733
78.0,107.0,310.0,15.162559023640018
80.0,107.0,315.0,14.921597022141277
82.0,107.0,314.0,14.969321201275328
84.0,107.0,310.0,15.162559023640018
86.0,107.0,310.0,15.162559023640018
88.0,107.0,329.0,14.276099554906413
90.0,107.0,321.0,14.639935576007908
92.0,107.0,324.0,14.501988056946068
94.0,107.0,321.0,14.639935576007908
96.0,107.0,313.0,15.01727636060533
98.0,107.0,321.0,14.639935576007908
100.0,107.0,321.0,14.639935576007908
102.0,107.0,353.0,13.253579317926253
104.0,107.0,397.0,11.585890091642277
106.0,107.0,344.0,13.625946894793135
108.0,107.0,321.0,14.639935576007908
110.0,107.0,306.0,15.359697605515656
112.0,107.0,310.0,15.162559023640018
114.0,107.0,312.0,15.065465602780371
116.0,107.0,310.0,15.162559023640018
118.0,107.0,314.0,14.969321201275328
120.0,107.0,324.0,14.501988056946068
119.0,108.0,347.0,13.500443870045224
117.0,108.0,343.0,13.668099137627703
115.0,108.0,338.0,13.88132519500041
113.0,108.0,328.0,14.32088649441771
111.0,108.0,328.0,14.32088649441771
109.0,108.0,307.0,15.310035562202678
107.0,108.0,392.0,11.764416214789343
105.0,108.0,431.0,10.428798440856056
103.0,108.0,375.0,12.391038378906238
101.0,108.0,334.0,14.054978179004028
99.0,108.0,348.0,13.458921738024813
97.0,108.0,337.0,13.924476520452906
95.0,108.0,326.0,14.411041641266703
93.0,108.0,337.0,13.924476520452906
91.0,108.0,344.0,13.625946894793135
89.0,108.0,336.0,13.967801102329503
87.0,108.0,337.0,13.924476520452906
85.0,108.0,331.0,14.187095153273745
83.0,108.0,333.0,14.098834843798642
81.0,108.0,325.0,14.456414699218787
79.0,108.0,333.0,14.098834843798642
77.0,108.0,325.0,14.456414699218787
75.0,108.0,349.0,13.41755294427567
73.0,108.0,423.0,10.693353757229445
71.0,108.0,378.0,12.278121157907293
69.0,108.0,361.0,12.932528732356062
67.0,108.0,334.0,14.054978179004028
65.0,108.0,322.0,14.593745882819118
63.0,108.0,332.0,14.142873106432202
61.0,108.0,335.0,14.011300966796291
60.0,109.0,357.0,13.091935183351772
62.0,109.0,363.0,12.853637652030521
64.0,109.0,355.0,13.17247195505125
66.0,109.0,348.0,13.458921738024813
68.0,109.0,348.0,13.458921738024813
70.0,109.0,348.0,13.458921738024813
72.0,109.0,351.0,13.335268946143753
74.0,109.0,346.0,13.542120984588937
76.0,109.0,344.0,13.625946894793135
78.0,109.0,392.0,11.764416214789343
80.0,109.0,475.0,9.010275425781316
82.0,109.0,405.0,11.305195248238746
84.0,109.0,386.0,11.981993059675084
86.0,109.0,373.0,12.46690541031625
88.0,109.0,368.0,12.658697334502243
90.0,109.0,359.0,13.011957736319012
92.0,109.0,372.0,12.50501880654879
94.0,109.0,363.0,12.853637652030521
96.0,109.0,375.0,12.391038378906238
98.0,109.0,371.0,12.54325358042513
100.0,109.0,367.0,12.697428858908765
102.0,109.0,367.0,12.697428858908765
104.0,109.0,365.0,12.775274315328772
106.0,109.0,367.0,12.697428858908765
108.0,109.0,371.0,12.54325358042513
110.0,109.0,374.0,12.4289122955877
112.0,109.0,433.0,10.363242425540761
114.0,109.0,466.0,9.300372036189628
116.0,109.0,398.0,11.550477241530366
118.0,109.0,386.0,11.981993059675084
120.0,109.0,387.0,11.945468656518074
119.0,110.0,390.0,11.836527190359966
117.0,110.0,386.0,11.981993059675084
115.0,110.0,385.0,12.018624389983714
113.0,110.0,391.0,11.800420687029472
111.0,110.0,390.0,11.836527190359966
109.0,110.0,385.0,12.018624389983714
107.0,110.0,376.0,12.353282588788382
105.0,110.0,378.0,12.278121157907293
103.0,110.0,389.0,11.872736701372482
101.0,110.0,385.0,12.018624389983714
99.0,110.0,383.0,12.092211782999804
97.0,110.0,470.0,9.171790563480187
95.0,110.0,446.0,9.941599467088295
93.0,110.0,399.0,11.51515954344476
91.0,110.0,390.0,11.836527190359966
89.0,110.0,382.0,12.129169832273831
87.0,110.0,380.0,12.203419643520057
85.0,110.0,384.0,12.055363634141628
83.0,110.0,379.0,12.24071342764347
81.0,110.0,379.0,12.24071342764347
79.0,110.0,382.0,12.129169832273831
77.0,110.0,366.0,12.736287456794464
75.0,110.0,371.0,12.54325358042513
73.0,110.0,371.0,12.54325358042513
71.0,110.0,371.0,12.54325358042513
69.0,110.0,374.0,12.4289122955877
67.0,110.0,380.0,12.203419643520057
65.0,110.0,394.0,11.692709455946755
63.0,110.0,492.0,8.448825969336525
61.0,110.0,471.0,9.139568381319236
60.0,111.0,459.0,9.52467059002933
62.0,111.0,402.0,11.40976735779126
64.0,111.0,415.0,10.962179351016374
66.0,111.0,428.0,10.527550972036835
68.0,111.0,397.0,11.585890091642277
70.0,111.0,409.0,11.166993066284178
72.0,111.0,395.0,11.657005212761185
74.0,111.0,404.0,11.339963207067115
76.0,111.0,406.0,11.270515313102834
78.0,111.0,411.0,11.098398749349158
80.0,111.0,407.0,11.235922348760766
82.0,111.0,395.0,11.657005212761185
84.0,111.0,396.0,11.621399086078604
86.0,111.0,396.0,11.621399086078604
88.0,111.0,413.0,11.030130539995525
90.0,111.0,502.0,8.103747019682572
92.0,111.0,464.0,9.364521527712299
94.0,111.0,433.0,10.363242425540761
96.0,111.0,411.0,11.098398749349158
98.0,111.0,418.0,10.860826476743824
100.0,111.0,411.0,11.098398749349158
102.0,111.0,411.0,11.098398749349158
104.0,111.0,420.0,10.793626372480034
106.0,111.0,403.0,11.374820232423396
108.0,111.0,404.0,11.339963207067115
110.0,111.0,404.0,11.339963207067115
112.0,111.0,402.0,11.40976735779126
114.0,111.0,408.0,11.2014152915403
116.0,111.0,408.0,11.2014152915403
118.0,111.0,411.0,11.098398749349158
120.0,111.0,408.0,11.2014152915403
119.0,112.0,422.0,10.726709349638284
117.0,112.0,572.0,4.824970515067321
115.0,112.0,588.0,3.6685659766888534
113.0,112.0,513.0,7.704341353545971
111.0,112.0,448.0,9.877264320476087
109.0,112.0,427.0,10.56058614408525
107.0,112.0,426.0,10.593682592630103
105.0,112.0,421.0,10.760133117862253
103.0,112.0,428.0,10.527550972036835
101.0,112.0,420.0,10.793626372480034
99.0,112.0,418.0,10.860826476743824
97.0,112.0,424.0,10.660065007909353
95.0,112.0,420.0,10.793626372480034
93.0,112.0,416.0,10.928319731131978
91.0,112.0,424.0,10.660065007909353
89.0,112.0,418.0,10.860826476743824
87.0,112.0,496.0,8.312494845617891
85.0,112.0,506.0,7.961268337170196
83.0,112.0,461.0,9.46063546976221
81.0,112.0,441.0,10.102970082914624
79.0,112.0,426.0,10.593682592630103
77.0,112.0,419.0,10.827190402634798
75.0,112.0,424.0,10.660065007909353
73.0,112.0,415.0,10.962179351016374
71.0,112.0,414.0,10.996115895486554
69.0,112.0,415.0,10.962179351016374
67.0,112.0,420.0,10.793626372480034
65.0,112.0,411.0,11.098398749349158
63.0,112.0,416.0,10.928319731131978
61.0,112.0,417.0,10.894535843209894
60.0,113.0,515.0,7.628927849891312
62.0,113.0,438.0,10.20023591455562
64.0,113.0,446.0,9.941599467088295
66.0,113.0,525.0,7.236042542968846
68.0,113.0,580.0,4.275090267520227
70.0,113.0,481.0,8.814743779077105
72.0,113.0,470.0,9.171790563480187
74.0,113.0,449.0,9.845134177793923
76.0,113.0,439.0,10.167772649245592
78.0,113.0,437.0,10.23274289104316
80.0,113.0,437.0,10.23274289104316
82.0,113.0,442.0,10.070627110983054
84.0,113.0,446.0,9.941599467088295
86.0,113.0,442.0,10.070627110983054
88.0,113.0,438.0,10.20023591455562
90.0,113.0,436.0,10.265295328940681
92.0,113.0,444.0,10.006048345980247
94.0,113.0,441.0,10.102970082914624
96.0,113.0,445.0,9.973808665948766
98.0,113.0,441.0,10.102970082914624
100.0,113.0,508.0,7.8889041859274585
102.0,113.0,509.0,7.852420920554437
104.0,113.0,483.0,8.749025268421946
106.0,113.0,456.0,9.620715546576562
108.0,113.0,448.0,9.877264320476087
110.0,113.0,470.0,9.171790563480187
112.0,113.0,455.0,9.652738743926221
114.0,113.0,446.0,9.941599467088295
116.0,113.0,445.0,9.973808665948766
118.0,113.0,456.0,9.620715546576562
120.0,113.0,443.0,10.038320506985727
119.0,114.0,465.0,9.332456054203817
117.0,114.0,512.0,7.741695352130847
115.0,114.0,459.0,9.52467059002933
113.0,114.0,462.0,9.428608408353156
111.0,114.0,454.0,9.684770189836655
109.0,114.0,543.0,6.444047887303952
107.0,114.0,556.0,5.781237162883713
105.0,114.0,504.0,8.032867659086236
103.0,114.0,480.0,8.847492075520137
101.0,114.0,460.0,9.492655296640052
99.0,114.0,459.0,9.52467059002933
97.0,114.0,458.0,9.556684001813991
95.0,114.0,453.0,9.716812301060571
93.0,114.0,467.0,9.268266516171082
91.0,114.0,454.0,9.684770189836655
89.0,114.0,452.0,9.748867449456895
87.0,114.0,452.0,9.748867449456895
85.0,114.0,452.0,9.748867449456895
83.0,114.0,459.0,9.52467059002933
81.0,114.0,450.0,9.813026125000036
79.0,114.0,449.0,9.845134177793923
77.0,114.0,503.0,8.068394580837577
75.0,114.0,592.0,3.3418056605237894
73.0,114.0,533.0,6.899369708643093
71.0,114.0,477.0,8.945338943218445
69.0,114.0,466.0,9.300372036189628
67.0,114.0,460.0,9.492655296640052
65.0,114.0,467.0,9.268266516171082
63.0,114.0,450.0,9.813026125000036
61.0,114.0,451.0,9.780937962701998
60.0,115.0,462.0,9.428608408353156
62.0,115.0,472.0,9.10730909408798
64.0,115.0,472.0,9.10730909408798
66.0,115.0,466.0,9.300372036189628
68.0,115.0,461.0,9.46063546976221
70.0,115.0,463.0,9.396571361500733
72.0,115.0,467.0,9.268266516171082
74.0,115.0,467.0,9.268266516171082
76.0,115.0,533.0,6.899369708643093
78.0,115.0,584.0,3.9793512074921296
80.0,115.0,535.0,6.8115906545463645
82.0,115.0,485.0,8.682984558858891
84.0,115.0,506.0,7.961268337170196
86.0,115.0,476.0,8.977834250791545
88.0,115.0,471.0,9.139568381319236
90.0,115.0,473.0,9.075009413082455
92.0,115.0,472.0,9.10730909408798
94.0,115.0,467.0,9.268266516171082
96.0,115.0,471.0,9.139568381319236
98.0,115.0,469.0,9.20397887229592
100.0,115.0,478.0,8.912785918806577
102.0,115.0,474.0,9.042665991910951
104.0,115.0,471.0,9.139568381319236
106.0,115.0,471.0,9.139568381319236
108.0,115.0,464.0,9.364521527712299
110.0,115.0,548.0,6.199547372687277
112.0,115.0,588.0,3.6685659766888534
114.0,115.0,519.0,7.475098675336994
116.0,115.0,508.0,7.8889041859274585
118.0,115.0,482.0,8.78192280923696
120.0,115.0,481.0,8.814743779077105
119.0,116.0,487.0,8.61658916102823
117.0,116.0,504.0,8.032867659086236
115.0,116.0,485.0,8.682984558858891
113.0,116.0,481.0,8.814743779077105
111.0,116.0,481.0,8.814743779077105
109.0,116.0,481.0,8.814743779077105
107.0,116.0,480.0,8.847492075520137
105.0,116.0,482.0,8.78192280923696
103.0,116.0,476.0,8.977834250791545
101.0,116.0,494.0,8.38091764289399
99.0,116.0,611.0,1.5408236815214877
97.0,116.0,567.0,5.142898816073227
95.0,116.0,527.0,7.153915079411604
93.0,116.0,504.0,8.032867659086236
91.0,116.0,496.0,8.312494845617891
89.0,116.0,496.0,8.312494845617891
87.0,116.0,482.0,8.78192280923696
85.0,116.0,486.0,8.649833268126486
83.0,116.0,488.0,8.583248008893293
81.0,116.0,482.0,8.78192280923696
79.0,116.0,493.0,8.414933744774885
77.0,116.0,483.0,8.749025268421946
75.0,116.0,485.0,8.682984558858891
73.0,116.0,476.0,8.977834250791545
71.0,116.0,481.0,8.814743779077105
69.0,116.0,477.0,8.945338943218445
67.0,116.0,519.0,7.475098675336994
65.0,116.0,631.0,-0.896275092539554
63.0,116.0,562.0,5.442884736868507
61.0,116.0,520.0,7.435977364480038
60.0,117.0,492.0,8.448825969336525
62.0,117.0,492.0,8.448825969336525
64.0,117.0,504.0,8.032867659086236
66.0,117.0,501.0,8.13893038321109
68.0,117.0,493.0,8.414933744774885
70.0,117.0,495.0,8.346772941636232
72.0,117.0,490.0,8.516257312359954
74.0,117.0,493.0,8.414933744774885
76.0,117.0,483.0,8.749025268421946
78.0,117.0,488.0,8.583248008893293
80.0,117.0,496.0,8.312494845617891
82.0,117.0,488.0,8.583248008893293
84.0,117.0,489.0,8.54980551469879
86.0,117.0,516.0,7.590855609967349
88.0,117.0,632.0,-1.035377382118213
90.0,117.0,547.0,6.249431271593608
92.0,117.0,517.0,7.552531074792057
94.0,117.0,507.0,7.925184720359056
96.0,117.0,496.0,8.312494845617891
98.0,117.0,498.0,8.243518916861461
100.0,117.0,494.0,8.38091764289399
102.0,117.0,492.0,8.448825969336525
104.0,117.0,499.0,8.20881112032302
106.0,117.0,494.0,8.38091764289399
108.0,117.0,492.0,8.448825969336525
110.0,117.0,495.0,8.346772941636232
112.0,117.0,490.0,8.516257312359954
114.0,117.0,506.0,7.961268337170196
116.0,117.0,494.0,8.38091764289399
118.0,117.0,495.0,8.346772941636232
120.0,117.0,589.0,3.588410630344981
119.0,118.0,503.0,8.068394580837577
117.0,118.0,570.0,4.95439172548015
115.0,118.0,612.0,1.4333136245659261
113.0,118.0,532.0,6.942689664358568
111.0,118.0,512.0,7.741695352130847
109.0,118.0,507.0,7.925184720359056
107.0,118.0,503.0,8.068394580837577
105.0,118.0,505.0,7.997160767113797
103.0,118.0,510.0,7.815729027640089
101.0,118.0,513.0,7.704341353545971
99.0,118.0,507.0,7.925184720359056
97.0,118.0,505.0,7.997160767113797
95.0,118.0,504.0,8.032867659086236
93.0,118.0,501.0,8.13893038321109
91.0,118.0,520.0,7.435977364480038
89.0,118.0,612.0,1.4333136245659261
87.0,118.0,612.0,1.4333136245659261
85.0,118.0,565.0,5.2649626630788475
83.0,118.0,537.0,6.722237503473423
81.0,118.0,527.0,7.153915079411604
79.0,118.0,507.0,7.925184720359056
77.0,118.0,514.0,7.66675429401775
75.0,118.0,508.0,7.8889041859274585
73.0,118.0,514.0,7.66675429401775
71.0,118.0,502.0,8.103747019682572
69.0,118.0,500.0,8.173950000000048
67.0,118.0,505.0,7.997160767113797
65.0,118.0,498.0,8.243518916861461
63.0,118.0,498.0,8.243518916861461
61.0,118.0,502.0,8.103747019682572
60.0,119.0,516.0,7.590855609967349
62.0,119.0,538.0,6.676949542270904
64.0,119.0,643.0,-2.688830105417651
66.0,119.0,684.0,-11.303553222152345
68.0,119.0,624.0,0.02897455399579485
70.0,119.0,593.0,3.2575072115733406
72.0,119.0,545.0,6.347704364823983
74.0,119.0,534.0,6.855672775234439
76.0,119.0,518.0,7.513947655947106
78.0,119.0,511.0,7.778822526595434
80.0,119.0,509.0,7.852420920554437
82.0,119.0,510.0,7.815729027640089
84.0,119.0,509.0,7.852420920554437
86.0,119.0,513.0,7.704341353545971
88.0,119.0,513.0,7.704341353545971
90.0,119.0,511.0,7.778822526595434
92.0,119.0,510.0,7.815729027640089
94.0,119.0,512.0,7.741695352130847
96.0,119.0,512.0,7.741695352130847
98.0,119.0,620.0,0.5214345964801623
100.0,119.0,589.0,3.588410630344981
102.0,119.0,556.0,5.781237162883713
104.0,119.0,532.0,6.942689664358568
106.0,119.0,521.0,7.3965768637963265
108.0,119.0,516.0,7.590855609967349
110.0,119.0,514.0,7.66675429401775
112.0,119.0,514.0,7.66675429401775
114.0,119.0,513.0,7.704341353545971
116.0,119.0,525.0,7.236042542968846
118.0,119.0,515.0,7.628927849891312
120.0,119.0,514.0,7.66675429401775
119.0,120.0,529.0,7.070468249734773
